run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k,ex6_2_9.bch,-0.0340662,84414,36.3661,NA,NA,1,42205,0,42205,42206,1
4,vol_k,ex6_2_9.bch,-0.0340661,84478,36.4543,NA,NA,1,42238,0,42238,42238,0
3,vol_k,ex6_2_9.bch,-0.0340661,84478,36.5031,NA,NA,1,42238,0,42238,42238,0
2,vol_k,ex6_2_9.bch,-0.0340662,84998,36.7347,NA,NA,1,42498,0,42498,42498,0
0,vol_k,ex6_2_9.bch,-0.0340662,86616,36.8191,NA,NA,1,43307,0,43307,43307,0
1,vol_k,ex6_2_9.bch,-0.0340662,86616,37.0177,NA,NA,1,43304,0,43304,43307,3
7,vol_k,ex6_2_9.bch,-0.0340662,84414,35.2535,NA,NA,1,42206,0,42206,42206,0
6,vol_k,ex6_2_9.bch,-0.0340662,84414,35.4268,NA,NA,1,42205,0,42205,42206,1
9,vol_k,ex6_2_9.bch,-0.0340662,84414,35.1859,NA,NA,1,42206,0,42206,42206,0
8,vol_k,ex6_2_9.bch,-0.0340662,84414,35.8877,NA,NA,1,42206,0,42206,42206,0
