run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,depth_k,ex5_3_2.bch,30,30,0,32,32
5,depth_k,ex5_3_2.bch,32,32,0,34,34
1,depth_k,ex5_3_2.bch,33,33,0,35,35
2,depth_k,ex5_3_2.bch,30,30,0,32,32
3,depth_k,ex5_3_2.bch,29,29,0,31,31
4,depth_k,ex5_3_2.bch,46,46,0,48,48
7,depth_k,ex5_3_2.bch,37,37,0,39,39
6,depth_k,ex5_3_2.bch,32,32,0,34,34
9,depth_k,ex5_3_2.bch,31,31,0,33,33
8,depth_k,ex5_3_2.bch,38,38,0,40,40
