run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k,ex6_2_9.bch,-0.0340662,84414,36.2932,NA,NA,1,42192,42192,0,42206,42206
3,depth_k,ex6_2_9.bch,-0.0340661,84478,36.388,NA,NA,1,42232,42232,0,42238,42238
4,depth_k,ex6_2_9.bch,-0.0340661,84478,36.5086,NA,NA,1,42232,42232,0,42238,42238
2,depth_k,ex6_2_9.bch,-0.0340662,84998,36.5119,NA,NA,1,42484,42484,0,42498,42498
1,depth_k,ex6_2_9.bch,-0.0340662,86616,36.7796,NA,NA,1,43301,43301,0,43307,43307
0,depth_k,ex6_2_9.bch,-0.0340662,86616,36.9554,NA,NA,1,43293,43293,0,43307,43307
6,depth_k,ex6_2_9.bch,-0.0340662,84414,35.213,NA,NA,1,42192,42192,0,42206,42206
8,depth_k,ex6_2_9.bch,-0.0340662,84414,35.285,NA,NA,1,42200,42200,0,42206,42206
9,depth_k,ex6_2_9.bch,-0.0340662,84414,35.3821,NA,NA,1,42192,42192,0,42206,42206
7,depth_k,ex6_2_9.bch,-0.0340662,84414,35.5576,NA,NA,1,42200,42200,0,42206,42206
