run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,base,bearing.bch,0,0,0,0,0
4,base,bearing.bch,0,0,0,0,0
2,base,bearing.bch,0,0,0,0,0
1,base,bearing.bch,0,0,0,0,0
5,base,bearing.bch,0,0,0,0,0
0,base,bearing.bch,0,0,0,0,0
6,base,bearing.bch,0,0,0,0,0
8,base,bearing.bch,0,0,0,0,0
7,base,bearing.bch,0,0,0,0,0
9,base,bearing.bch,0,0,0,0,0
