run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k,ex6_2_6.bch,-2.60253e-06,256768,124.162,NA,NA,1,128369,128369,0,128383,128383
3,depth_k,ex6_2_6.bch,-2.60252e-06,257662,124.38,NA,NA,1,128824,128824,0,128830,128830
1,depth_k,ex6_2_6.bch,-2.60253e-06,257804,124.617,NA,NA,1,128895,128895,0,128901,128901
4,depth_k,ex6_2_6.bch,-2.60253e-06,257074,124.724,NA,NA,1,128530,128530,0,128536,128536
2,depth_k,ex6_2_6.bch,-2.60252e-06,258558,124.919,NA,NA,1,129264,129264,0,129278,129278
0,depth_k,ex6_2_6.bch,-2.60252e-06,257876,126.955,NA,NA,1,128923,128923,0,128937,128937
6,depth_k,ex6_2_6.bch,-2.60253e-06,258514,120.75,NA,NA,1,129242,129242,0,129256,129256
9,depth_k,ex6_2_6.bch,-2.60253e-06,256362,120.264,NA,NA,1,128166,128166,0,128180,128180
7,depth_k,ex6_2_6.bch,-2.60252e-06,257402,120.718,NA,NA,1,128694,128694,0,128700,128700
8,depth_k,ex6_2_6.bch,-2.60253e-06,257822,121.203,NA,NA,1,128904,128904,0,128910,128910
