run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k,ex2_1_7.bch,0,0,0,0,0
0,vol_k,ex2_1_7.bch,610,0,610,612,2
1,vol_k,ex2_1_7.bch,614,0,614,616,2
2,vol_k,ex2_1_7.bch,627,0,627,630,3
3,vol_k,ex2_1_7.bch,614,0,614,614,0
5,vol_k,ex2_1_7.bch,614,0,614,614,0
6,vol_k,ex2_1_7.bch,610,0,610,612,2
8,vol_k,ex2_1_7.bch,589,0,589,603,14
9,vol_k,ex2_1_7.bch,603,0,603,612,9
7,vol_k,ex2_1_7.bch,619,0,619,620,1
