run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,vol_k_rand,alkyl.bch,114,0,114,114,0
3,vol_k_rand,alkyl.bch,134,0,134,134,0
4,vol_k_rand,alkyl.bch,140,0,140,141,1
5,vol_k_rand,alkyl.bch,140,0,140,141,1
0,vol_k_rand,alkyl.bch,165,0,165,165,0
1,vol_k_rand,alkyl.bch,164,0,164,165,1
6,vol_k_rand,alkyl.bch,129,0,129,129,0
7,vol_k_rand,alkyl.bch,133,0,133,135,2
8,vol_k_rand,alkyl.bch,135,0,135,135,0
9,vol_k_rand,alkyl.bch,136,0,136,136,0
