run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k_rand,haverly.bch,94,0,94,96,2
5,vol_k_rand,haverly.bch,92,0,92,93,1
4,vol_k_rand,haverly.bch,94,0,94,95,1
0,vol_k_rand,haverly.bch,96,0,96,97,1
3,vol_k_rand,haverly.bch,103,0,103,104,1
2,vol_k_rand,haverly.bch,103,0,103,104,1
6,vol_k_rand,haverly.bch,100,0,100,100,0
7,vol_k_rand,haverly.bch,100,0,100,100,0
9,vol_k_rand,haverly.bch,94,0,94,97,3
8,vol_k_rand,haverly.bch,99,0,99,100,1
