run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,vol_k,ex6_1_4.bch,-0.294362,108,0.070232,NA,NA,1,53,0,53,53,0
2,vol_k,ex6_1_4.bch,-0.294459,118,0.079834,NA,NA,1,59,0,59,59,0
0,vol_k,ex6_1_4.bch,-0.294467,128,0.075274,NA,NA,1,63,0,63,63,0
5,vol_k,ex6_1_4.bch,-0.294318,118,0.076396,NA,NA,1,58,0,58,58,0
1,vol_k,ex6_1_4.bch,-0.294521,128,0.080182,NA,NA,1,66,0,66,66,0
3,vol_k,ex6_1_4.bch,-0.294364,136,0.083316,NA,NA,1,68,0,68,68,0
6,vol_k,ex6_1_4.bch,-0.294318,118,0.075406,NA,NA,1,58,0,58,58,0
9,vol_k,ex6_1_4.bch,-0.294426,134,0.079328,NA,NA,1,66,0,66,67,1
8,vol_k,ex6_1_4.bch,-0.294474,132,0.081142,NA,NA,1,67,0,67,67,0
7,vol_k,ex6_1_4.bch,-0.294497,222,0.140061,NA,NA,1,135,0,135,138,3
