run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
1,vol_k,ex5_2_2_case3.bch,1,0,1,1,0
4,vol_k,ex5_2_2_case3.bch,1,0,1,1,0
5,vol_k,ex5_2_2_case3.bch,1,0,1,1,0
0,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
2,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
7,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
8,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
6,vol_k,ex5_2_2_case3.bch,0,0,0,0,0
9,vol_k,ex5_2_2_case3.bch,1,0,1,1,0
