run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal
2,depth_k,ex14_2_7.bch,0,-1,0,NA,NA,0
0,depth_k,ex14_2_7.bch,0,-1,0,NA,NA,0
1,depth_k,ex14_2_7.bch,0,-1,0,NA,NA,0
