run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,depth_k,alkylbis.bch,134,134,0,138,138
5,depth_k,alkylbis.bch,131,131,0,138,138
3,depth_k,alkylbis.bch,129,129,0,133,133
2,depth_k,alkylbis.bch,138,138,0,145,145
0,depth_k,alkylbis.bch,149,149,0,156,156
1,depth_k,alkylbis.bch,152,152,0,156,156
9,depth_k,alkylbis.bch,92,92,0,98,98
7,depth_k,alkylbis.bch,121,121,0,125,125
8,depth_k,alkylbis.bch,121,121,0,125,125
6,depth_k,alkylbis.bch,127,127,0,134,134
