run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.58632,NA,NA,1,1462,0,1462,1474,12
1,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.6195,NA,NA,1,1507,0,1507,1508,1
4,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.62945,NA,NA,1,1468,0,1468,1474,6
3,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.63738,NA,NA,1,1507,0,1507,1508,1
2,vol_k_rand,ex2_1_9.bch,-0.374998,3016,2.65347,NA,NA,1,1507,0,1507,1508,1
0,vol_k_rand,ex2_1_9.bch,-0.374984,3010,2.66046,NA,NA,1,1505,0,1505,1505,0
7,vol_k_rand,ex2_1_9.bch,-0.374921,2946,2.54001,NA,NA,1,1474,0,1474,1474,0
9,vol_k_rand,ex2_1_9.bch,-0.375,2998,2.57698,NA,NA,1,1497,0,1497,1499,2
8,vol_k_rand,ex2_1_9.bch,-0.374988,3116,2.63933,NA,NA,1,1556,0,1556,1559,3
6,vol_k_rand,ex2_1_9.bch,-0.374964,3176,2.7008,NA,NA,1,1585,0,1585,1590,5
