run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,base,ex5_3_2.bch,1.86416,52,0.253983,NA,NA,1,0,0,0,0,0
0,base,ex5_3_2.bch,1.86416,54,0.256952,NA,NA,1,0,0,0,0,0
3,base,ex5_3_2.bch,1.86416,64,0.290093,NA,NA,1,0,0,0,0,0
1,base,ex5_3_2.bch,1.86416,64,0.295271,NA,NA,1,0,0,0,0,0
5,base,ex5_3_2.bch,1.86416,68,0.310138,NA,NA,1,0,0,0,0,0
2,base,ex5_3_2.bch,1.86416,70,0.313317,NA,NA,1,0,0,0,0,0
7,base,ex5_3_2.bch,1.86416,58,0.265685,NA,NA,1,0,0,0,0,0
6,base,ex5_3_2.bch,1.86416,62,0.283402,NA,NA,1,0,0,0,0,0
8,base,ex5_3_2.bch,1.86416,58,0.264426,NA,NA,1,0,0,0,0,0
9,base,ex5_3_2.bch,1.86416,62,0.279552,NA,NA,1,0,0,0,0,0
