run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257804,123.022,NA,NA,1,128901,0,128901,128901,0
5,vol_k_rand,ex6_2_6.bch,-2.60253e-06,256768,124.007,NA,NA,1,128383,0,128383,128383,0
2,vol_k_rand,ex6_2_6.bch,-2.60252e-06,258558,124.245,NA,NA,1,129278,0,129278,129278,0
4,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257074,124.914,NA,NA,1,128536,0,128536,128536,0
3,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257662,125.494,NA,NA,1,128830,0,128830,128830,0
0,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257876,125.659,NA,NA,1,128937,0,128937,128937,0
6,vol_k_rand,ex6_2_6.bch,-2.60253e-06,258514,121.351,NA,NA,1,129256,0,129256,129256,0
8,vol_k_rand,ex6_2_6.bch,-2.60253e-06,257822,120.298,NA,NA,1,128910,0,128910,128910,0
7,vol_k_rand,ex6_2_6.bch,-2.60252e-06,257402,120.79,NA,NA,1,128700,0,128700,128700,0
9,vol_k_rand,ex6_2_6.bch,-2.60253e-06,256362,120.59,NA,NA,1,128180,0,128180,128180,0
