run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,base,ex7_3_5bis.bch,0,0,0,0,0
5,base,ex7_3_5bis.bch,0,0,0,0,0
3,base,ex7_3_5bis.bch,0,0,0,0,0
1,base,ex7_3_5bis.bch,0,0,0,0,0
2,base,ex7_3_5bis.bch,0,0,0,0,0
0,base,ex7_3_5bis.bch,0,0,0,0,0
9,base,ex7_3_5bis.bch,0,0,0,0,0
7,base,ex7_3_5bis.bch,0,0,0,0,0
8,base,ex7_3_5bis.bch,0,0,0,0,0
6,base,ex7_3_5bis.bch,0,0,0,0,0
