run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
4,base,haverly.bch,0,0,0,0,0
5,base,haverly.bch,0,0,0,0,0
0,base,haverly.bch,0,0,0,0,0
2,base,haverly.bch,0,0,0,0,0
1,base,haverly.bch,0,0,0,0,0
3,base,haverly.bch,0,0,0,0,0
9,base,haverly.bch,0,0,0,0,0
7,base,haverly.bch,0,0,0,0,0
6,base,haverly.bch,0,0,0,0,0
8,base,haverly.bch,0,0,0,0,0
