run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,base,himmel16.bch,0,0,0,0,0
1,base,himmel16.bch,0,0,0,0,0
3,base,himmel16.bch,0,0,0,0,0
4,base,himmel16.bch,0,0,0,0,0
0,base,himmel16.bch,0,0,0,0,0
5,base,himmel16.bch,0,0,0,0,0
7,base,himmel16.bch,0,0,0,0,0
8,base,himmel16.bch,0,0,0,0,0
6,base,himmel16.bch,0,0,0,0,0
9,base,himmel16.bch,0,0,0,0,0
