run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
3,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.78958,NA,NA,1,2438,0,2438,2438,0
4,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.7899,NA,NA,1,2438,0,2438,2438,0
0,vol_k_rand,ex6_2_14.bch,-0.695358,4868,1.79644,NA,NA,1,2433,0,2433,2433,0
2,vol_k_rand,ex6_2_14.bch,-0.695358,4878,1.80498,NA,NA,1,2430,0,2430,2438,8
1,vol_k_rand,ex6_2_14.bch,-0.695358,4868,1.82623,NA,NA,1,2433,0,2433,2433,0
5,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.83254,NA,NA,1,2416,0,2416,2416,0
7,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.72711,NA,NA,1,2416,0,2416,2416,0
6,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.73308,NA,NA,1,2402,0,2402,2416,14
9,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.73512,NA,NA,1,2416,0,2416,2416,0
8,vol_k_rand,ex6_2_14.bch,-0.695358,4834,1.75475,NA,NA,1,2400,0,2400,2416,16
