run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
1,base,ex6_2_11.bch,-2.67213e-06,25898,9.41914,NA,NA,1,0,0,0,0,0
4,base,ex6_2_11.bch,-2.67205e-06,25754,9.4376,NA,NA,1,0,0,0,0,0
3,base,ex6_2_11.bch,-2.67205e-06,25754,9.44172,NA,NA,1,0,0,0,0,0
5,base,ex6_2_11.bch,-2.6723e-06,25904,9.47096,NA,NA,1,0,0,0,0,0
0,base,ex6_2_11.bch,-2.67225e-06,25822,9.47935,NA,NA,1,0,0,0,0,0
2,base,ex6_2_11.bch,-2.67225e-06,25722,9.50227,NA,NA,1,0,0,0,0,0
8,base,ex6_2_11.bch,-2.67188e-06,25806,9.12252,NA,NA,1,0,0,0,0,0
7,base,ex6_2_11.bch,-2.6724e-06,25812,9.14295,NA,NA,1,0,0,0,0,0
6,base,ex6_2_11.bch,-2.67232e-06,25900,9.22692,NA,NA,1,0,0,0,0,0
9,base,ex6_2_11.bch,-2.67235e-06,25818,9.18625,NA,NA,1,0,0,0,0,0
