run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex6_2_12.bch,0.289195,28822,9.03169,NA,NA,1,14410,0,14410,14410,0
1,vol_k,ex6_2_12.bch,0.289195,28822,9.09773,NA,NA,1,14410,0,14410,14410,0
4,vol_k,ex6_2_12.bch,0.289195,29482,9.1635,NA,NA,1,14740,0,14740,14740,0
2,vol_k,ex6_2_12.bch,0.289195,29482,9.16785,NA,NA,1,14740,0,14740,14740,0
3,vol_k,ex6_2_12.bch,0.289195,29482,9.20725,NA,NA,1,14740,0,14740,14740,0
5,vol_k,ex6_2_12.bch,0.289195,29994,9.20936,NA,NA,1,14990,0,14990,14996,6
6,vol_k,ex6_2_12.bch,0.289195,29994,8.9253,NA,NA,1,14990,0,14990,14996,6
9,vol_k,ex6_2_12.bch,0.289195,29994,8.92858,NA,NA,1,14996,0,14996,14996,0
7,vol_k,ex6_2_12.bch,0.289195,29994,9.01493,NA,NA,1,14996,0,14996,14996,0
8,vol_k,ex6_2_12.bch,0.289195,29994,8.96143,NA,NA,1,14996,0,14996,14996,0
