run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
0,vol_k,ex5_3_2.bch,1.86416,40,0.158876,NA,NA,1,32,0,32,32,0
2,vol_k,ex5_3_2.bch,1.86416,40,0.165158,NA,NA,1,31,0,31,32,1
5,vol_k,ex5_3_2.bch,1.86416,40,0.175609,NA,NA,1,34,0,34,34,0
3,vol_k,ex5_3_2.bch,1.86416,38,0.177773,NA,NA,1,30,0,30,31,1
1,vol_k,ex5_3_2.bch,1.86416,40,0.187149,NA,NA,1,34,0,34,35,1
4,vol_k,ex5_3_2.bch,1.86588,56,0.220843,NA,NA,1,47,0,47,48,1
6,vol_k,ex5_3_2.bch,1.86416,44,0.162745,NA,NA,1,33,0,33,34,1
9,vol_k,ex5_3_2.bch,1.86416,40,0.169138,NA,NA,1,32,0,32,33,1
7,vol_k,ex5_3_2.bch,1.86416,48,0.181924,NA,NA,1,39,0,39,39,0
8,vol_k,ex5_3_2.bch,1.86416,44,0.185082,NA,NA,1,39,0,39,40,1
