run,variant,problem,triggers_total,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,base,ex14_2_3.bch,0,0,0,0,0
2,base,ex14_2_3.bch,0,0,0,0,0
3,base,ex14_2_3.bch,0,0,0,0,0
4,base,ex14_2_3.bch,0,0,0,0,0
0,base,ex14_2_3.bch,0,0,0,0,0
1,base,ex14_2_3.bch,0,0,0,0,0
7,base,ex14_2_3.bch,0,0,0,0,0
6,base,ex14_2_3.bch,0,0,0,0,0
9,base,ex14_2_3.bch,0,0,0,0,0
8,base,ex14_2_3.bch,0,0,0,0,0
