run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
5,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,36.3929,NA,NA,1,42192,42192,0,42206,42206
1,depth_k_rand,ex6_2_9.bch,-0.0340662,86616,36.4461,NA,NA,1,43301,43301,0,43307,43307
2,depth_k_rand,ex6_2_9.bch,-0.0340662,84998,36.4545,NA,NA,1,42484,42484,0,42498,42498
3,depth_k_rand,ex6_2_9.bch,-0.0340661,84478,36.6911,NA,NA,1,42232,42232,0,42238,42238
0,depth_k_rand,ex6_2_9.bch,-0.0340662,86616,36.7464,NA,NA,1,43293,43293,0,43307,43307
4,depth_k_rand,ex6_2_9.bch,-0.0340661,84478,37.0009,NA,NA,1,42232,42232,0,42238,42238
7,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.2083,NA,NA,1,42200,42200,0,42206,42206
8,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.3115,NA,NA,1,42200,42200,0,42206,42206
6,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.5654,NA,NA,1,42192,42192,0,42206,42206
9,depth_k_rand,ex6_2_9.bch,-0.0340662,84414,35.6109,NA,NA,1,42192,42192,0,42206,42206
