run,variant,problem,best_value,nodes,elapsed,max_depth,avg_depth,optimal,triggers,triggers_depth,triggers_vol,vol_eval,vol_nonfinite
2,base,ex2_1_9.bch,-0.375,5052,3.49058,NA,NA,1,0,0,0,0,0
1,base,ex2_1_9.bch,-0.375,5052,3.49233,NA,NA,1,0,0,0,0,0
3,base,ex2_1_9.bch,-0.375,5052,3.50476,NA,NA,1,0,0,0,0,0
4,base,ex2_1_9.bch,-0.375,5116,3.53715,NA,NA,1,0,0,0,0,0
5,base,ex2_1_9.bch,-0.375,5116,3.54593,NA,NA,1,0,0,0,0,0
0,base,ex2_1_9.bch,-0.375,5146,3.62931,NA,NA,1,0,0,0,0,0
6,base,ex2_1_9.bch,-0.375,4876,3.27768,NA,NA,1,0,0,0,0,0
8,base,ex2_1_9.bch,-0.374998,5036,3.40675,NA,NA,1,0,0,0,0,0
7,base,ex2_1_9.bch,-0.375,5116,3.42034,NA,NA,1,0,0,0,0,0
9,base,ex2_1_9.bch,-0.374999,5212,3.51238,NA,NA,1,0,0,0,0,0
